Date,Daytime,Era,Event,Tour,Description,Top,Country,City,Venue,Type,Supported By,Supporting,Setlist.fm,Discussion
21.05.2011,,Blue Sky Archives EP,,,,,UK,Glasgow,Captain’s Rest
21.06.2012,,The Bones of What You Believe,,Shark Week,VIC GALLOWAY PRESENTS…,Top,UK,Edinburgh,Electric Circus,Opener,,"Discopolis, Dead Boy Robotics, Die Hard",https://www.setlist.fm/setlist/chvrches/2012/electric-circus-edinburgh-scotland-73885edd.html,"Acording to https://web.archive.org/web/20120602082745/http://www.theelectriccircus.biz/live-music/ the show is titled ""VIC GALLOWAY PRESENTS…DISCOPOLIS,DEAD BOY ROBOTICS,DIE HARD & SHARK WEEK
Thursday 21st JUN (£4.00)
VIC GALLOWAY PRESENTS…DISCOPOLIS,DEAD BOY ROBOTICS,DIE HARD & SHARK WEEK
MORE INFO
21.06.2014,,The Bones of What You Believe,best-kept-secret-festival-2014-06,The Bones of What You Believe,Beekse Bergen,,Netherlands,Hilvarenbeek,Best Kept Secret 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/beekse-bergen-hilvarenbeek-netherlands-43c04fbb.html
22.06.2014,,The Bones of What You Believe,southside-festival-2014-06,The Bones of What You Believe,,,Germany,Neuhaus ob Eck,Soutside Festival 2014,Festival Set
27.06.2014,,The Bones of What You Believe,,The Bones of What You Believe,Worthy Farm,,UK,Pilton,Glastonbury Festival 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/worthy-farm-pilton-england-63c1b253.html
28.06.2014,,The Bones of What You Believe,,The Bones of What You Believe,Sittertobel,,Switzerland,St. Galen,Open Air St. Galen,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/sittertobel-st-gallen-switzerland-13c1a1b5.html
29.06.2014,,The Bones of What You Believe,rock-a-field-festival-2014-06,The Bones of What You Believe,Herchesfeld,,Luxembourg,Roeser,Rock-A-Field 2014,Festival Set
13.07.2014,,The Bones of What You Believe,,The Bones of What You Believe,Balado,,UK,Kinross,T in the Park 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/balado-kinross-scotland-7bc1c65c.html
17.07.2014,,The Bones of What You Believe,,The Bones of What You Believe,Somerset House,,UK,London,Summer Series 2014,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2014/somerset-house-london-england-13c12179.html
18.07.2014,,The Bones of What You Believe,,The Bones of What You Believe,Slottsfjell,,Norway,Tønsberg ,Slottsfjell 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/slottsfjell-tonsberg-norway-13c125e5.html
19.07.2014,,The Bones of What You Believe,,The Bones of What You Believe,Marlay Park,,Ireland,Dublin,Longitude 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/marlay-park-dublin-ireland-13c11df9.html
27.07.2014,,The Bones of What You Believe,,The Bones of What You Believe,North Byron Parklands,,Australia,Byron Bay,Splendour in the Grass 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/north-byron-parklands-byron-bay-australia-73c1622d.html
31.07.2014,,The Bones of What You Believe,,The Bones of What You Believe,Vic Theatre,,USA,"Chicago, IL ",Lollapalooza Aftershows,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2014/vic-theatre-chicago-il-33ceb409.html
01.08.2014,,The Bones of What You Believe,,The Bones of What You Believe,Grant Park,,USA,"Chicago, IL ",Lollapalooza 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/grant-park-chicago-il-13ceb9f5.html
03.08.2014,,The Bones of What You Believe,,The Bones of What You Believe,Parc Jean-Drapeau ,,Canada,Montreal,Osheaga Festival 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/parc-jean-drapeau-montreal-qc-canada-23cea8d3.html
07.08.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Seattle, WA ",The Showbox SoDo,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2014/the-showbox-sodo-seattle-wa-bcef972.html
09.08.2014,,The Bones of What You Believe,,The Bones of What You Believe,Logger Sports Ground,,Canada,Squamish,Squamish 2014,Festival Set
11.08.2014,,The Bones of What You Believe,,The Bones Of What You Believe - Release Shows,Google ,,USA,Mountain View,Talks at Google,Promo
21.08.2014,,The Bones of What You Believe,,The Bones of What You Believe,Praia Fluvial do Taboão,,Portugal,Paredes de Coura,Paredes de Coura,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/praia-fluvial-do-taboao-paredes-de-coura-portugal-23ce0c3f.html
23.08.2014,,The Bones of What You Believe,,The Bones of What You Believe,Little John's Farm,,UK,Reading,Reading Festival 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/little-johns-farm-reading-england-13ce0d45.html
24.08.2014,,The Bones of What You Believe,,The Bones of What You Believe,Braham Park,,UK,Leeds,Leeds Festival 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/bramham-park-bramham-england-63ce0e33.html
07.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,Robin Hill Country Park,,UK,Newport,Bestival 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/robin-hill-country-park-newport-england-53cf97b9.html
08.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,Unknown Festival Croatia,,Croatia,Rovinj,Unknown Festival 2014,Festival Set
11.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,Spain,Barcelona,Sala Apolo,Headline Show,Der Panther,,https://www.setlist.fm/setlist/chvrches/2014/sala-apolo-barcelona-spain-5bcff794.html
13.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,Universidad Complutense de Madrid,,Spain,Madrid,Dcode 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/universidad-complutense-de-madrid-madrid-spain-73cff669.html
18.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Oakland, CA",Fox Theater,Headline Show,The Range,,https://www.setlist.fm/setlist/chvrches/2014/fox-theater-oakland-ca-43cf3747.html
19.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Los Angeles, CA",Hollywood Palladium,Headline Show,The Range,,https://www.setlist.fm/setlist/chvrches/2014/hollywood-palladium-los-angeles-ca-6bcf36be.html
20.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Los Angeles, CA",The Tower Theater,Headline Show,The Range,,https://www.setlist.fm/setlist/chvrches/2014/the-tower-theater-los-angeles-ca-3cf2507.html
21.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Las Vegas, NV",Brookyn Bowl,Headline Show,The Range
23.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Fort Collins, CO",Aggie Theatre,Headline Show,The Range
24.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Omaha, NE",Sokol Auditorium,Headline Show,The Range
26.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Chicago, IL ",Cubby Bear,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2014/cubby-bear-chicago-il-73cf7e99.html
27.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,The High Dive,,USA,"Champaign, IL",Pygmalion Music Festival 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/the-highdive-champaign-il-33cf7411.html
28.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Cleveland, OH",House of Blues,Headline Show,The Range
29.09.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Covington, KY",Madison Theater,Headline Show,The Range,,https://www.setlist.fm/setlist/chvrches/2014/madison-theater-covington-ky-7bcf76ec.html
01.10.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Memphis, TN",Minglewood Hall,Headline Show,The Range
03.10.2014,,The Bones of What You Believe,,The Bones of What You Believe,Zillker Park,,USA,"Austin, TX",Austin City Limits 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/zilker-park-austin-tx-13cf5d6d.html
05.10.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Miami, FL",Fillmore Miami Beach,Headline Show,The Range,,https://www.setlist.fm/setlist/chvrches/2014/the-fillmore-miami-beach-at-jackie-gleason-theater-miami-beach-fl-63ccbeef.html
06.10.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Tampa, FL",The Ritz Ybor,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2014/the-ritz-ybor-tampa-fl-63ccbe4f.html
07.10.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Lake Buena Vista, FL",House of Blues,Headline Show,The Range,,https://www.setlist.fm/setlist/chvrches/2014/house-of-blues-lake-buena-vista-fl-3bccb41c.html
08.10.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Atlanta, GA",Buckhead Theatre,Headline Show,The Range,,https://www.setlist.fm/setlist/chvrches/2014/buckhead-theatre-atlanta-ga-4bccaf02.html
10.10.2014,,The Bones of What You Believe,acl-festival-2014-10,The Bones of What You Believe,Zillker Park,,USA,"Austin, TX",Austin City Limits 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/zilker-park-austin-tx-63ccaa1b.html
10.10.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,USA,"Austin, TX",Emo's,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2014/emos-austin-tx-73cc96d5.html
12.10.2014,,The Bones of What You Believe,,The Bones of What You Believe,Autódromo Hermanos Rodríguez ,,Mexico,Mexico City,Corona Capital 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/autodromo-hermanos-rodriguez-mexico-city-mexico-bcc91b2.html
30.10.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,UK,London,O2 Brixton Academy,Headline Show,Lizzo,,https://www.setlist.fm/setlist/chvrches/2014/o2-academy-brixton-london-england-3cc2147.html
31.10.2014,,The Bones of What You Believe,,The Bones of What You Believe,Grande Halle de la Villette ,,France,Paris,Pitchfork Music Festival 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/grande-halle-de-la-villette-paris-france-33cc20dd.html
01.11.2014,,The Bones of What You Believe,,The Bones of What You Believe,Camp and Furnace,,UK,Liverpool ,Liverpool Music Week 2014,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2014/camp-and-furnace-liverpool-england-3bcc1c84.html
03.11.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,UK,Glasgow,Barrowlands,Headline Show,Lizzo,,https://www.setlist.fm/setlist/chvrches/2014/barrowland-glasgow-scotland-5bcc1378.html
04.11.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,UK,Glasgow,Barrowlands,Headline Show,Lizzo,,https://www.setlist.fm/setlist/chvrches/2014/barrowland-glasgow-scotland-13cc0961.html
05.11.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,UK,Edinburgh,Corn Exchange ,Headline Show,Lizzo,,https://www.setlist.fm/setlist/chvrches/2014/corn-exchange-edinburgh-scotland-bcc053a.html
06.11.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,UK,Manchester,Academy 1,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2014/manchester-academy-1-university-of-manchester-manchester-england-23cc008b.html
19.11.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,Malaysia,Kuala Lumpur,KL Live,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2014/kl-live-kuala-lumpur-malaysia-53f91381.html
21.11.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,Singapore,Singapore,The Coliseum,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2014/the-coliseum-singapore-singapore-13cd9565.html
26.11.2014,,The Bones of What You Believe,,The Bones of What You Believe,,,Philippines,"Taguig, Manilla",Samsung Hall,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2014/samsung-hall-sm-aura-premier-taguig-philippines-3bcdf4b8.html
28.11.2014,,The Bones of What You Believe,,The Bones of What You Believe,West Kowloon Waterfront Promenade,,Hong Kong,Kowloon,Clockenflap 2014,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2014/west-kowloon-waterfront-promenade-kowloon-hong-kong-sar-china-13cde91d.html
01.12.2014,,The Bones of What You Believe,,The Bones of What You Believe,Blue Square Samsung Card Hall,,South Korea,Seoul,,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2014/blue-square-samsung-card-hall-seoul-south-korea-2bcde07a.html
19.02.2015,,Every Open Eye,,Every Open Eye,BBC Radio 1's Live Lounge,,UK,London,,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2015/bbc-radio-1s-live-lounge-london-england-bca5d86.html
15.07.2015,,Every Open Eye,,Every Open Eye,LeBreton Flats Park,,Canada,Ottawa,RBC Royal Bank Bluesfest 2015,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/lebreton-flats-park-ottawa-on-canada-6bf69af2.html
17.07.2015,,Every Open Eye,,Every Open Eye,Union Park,,USA,"Chicago, IL ",Pitchfork Music Festival 2015,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/union-park-chicago-il-33f6d4a5.html
19.07.2015,,Every Open Eye,,Every Open Eye,Festival Site,,Canada,Pemberton,Pembeerton Music Festival 2015,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/festival-site-pemberton-bc-canada-43f6c73b.html
23.07.2015,,Every Open Eye,,Every Open Eye,,,USA,"Brooklyn, NY",Music Hall of Wiliamsburg,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/music-hall-of-williamsburg-brooklyn-ny-3bf62810.html
21.08.2015,,Every Open Eye,,Every Open Eye,Domein Kiewit,,Belgium,Hasselt,Pukkelpop 2015,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/domein-kiewit-hasselt-belgium-5bf7dbdc.html
22.08.2015,,Every Open Eye,,Every Open Eye,Hylands Park,,UK,Chelmsford,V Festival 2015,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/hylands-park-chelmsford-england-1bf7cd40.html
23.08.2015,,Every Open Eye,,Every Open Eye,Weston Park,,UK,Weston-under-Lizard,V Festival 2015,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/weston-park-weston-under-lizard-england-3bf7c800.html
05.09.2015,,Every Open Eye,,Every Open Eye,Stradbally Hall,,Ireland,Stradbally,Electric Picnic 2015,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/stradbally-hall-stradbally-ireland-33f778b5.html
12.09.2015,,Every Open Eye,,Every Open Eye,Flughafen Tempelhof,,Germany,Berlin,Lollapalooza Berlin 2015,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/flughafen-tempelhof-berlin-germany-bf4b95e.html
23.09.2015,Late,Every Open Eye,,Every Open Eye,,,UK,London,The Dome,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/the-dome-london-england-6bf486f2.html
23.09.2015,Early,Every Open Eye,,Every Open Eye,BBC Radio 1's Live Lounge,,UK,London,,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2015/bbc-radio-1s-live-lounge-london-england-53f4cf99.html
25.09.2015,,Every Open Eye,,Every Open Eye,,,USA,"Brooklyn, NY",Private Venue,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/private-venue-brooklyn-ny-7bf4de3c.html
26.09.2015,,Every Open Eye,,Every Open Eye,City Hall Plaza,,USA,"Boston, MA ",Boston Calling 2015,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/city-hall-plaza-boston-ma-3bf4e8b0.html
27.09.2015,,Every Open Eye,,Every Open Eye,West Potomac Park,,USA,Washington DC,Landmark Music Festival 2015,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/west-potomac-park-washington-dc-1bf4e1f0.html
29.09.2015,,Every Open Eye,,Every Open Eye,,,USA,"New York, NY",Central Park Summer Stage,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/central-park-summerstage-new-york-ny-13f43d79.html
01.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"Philadelphia, PA",Electric Factory,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/electric-factory-philadelphia-pa-63f4ca6b.html
02.10.2015,,Every Open Eye,,Every Open Eye,Tonight Show Starring Jimmy Fallon,,USA,"New York, NY",The Tonight Show,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2015/the-tonight-show-starring-jimmy-fallon-new-york-ny-63f41e0b.html
04.10.2015,,Every Open Eye,,Every Open Eye,,,Canada,"Toronto, Ontario",Danforth Music Hall,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/danforth-music-hall-toronto-on-canada-1bf43198.html
05.10.2015,,Every Open Eye,,Every Open Eye,,,Canada,"Toronto, Ontario",Danforth Music Hall,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/danforth-music-hall-toronto-on-canada-bf4297e.html
07.10.2015,Early,Every Open Eye,,Every Open Eye,,,USA,"Columbus, OH ",CD 102.5 Big Room Show,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2015/cd-1025-big-room-show-columbus-oh-13f555d9.html
07.10.2015,Late,Every Open Eye,,Every Open Eye,,,USA,"Columbus, OH ",Lifestyle Communities Pavilion,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/lifestyle-communities-pavilion-columbus-oh-23f418e3.html
08.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"Detroit, IL",Cathedral Theatre at the Masonic Temple,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/cathedral-theatre-at-the-masonic-temple-detroit-mi-1bf411c0.html
09.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"Iowa City, IA",Old Capitol Grounds,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/old-capitol-grounds-iowa-city-ia-53f5db69.html
10.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"Maplewood, MN",Myth,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/myth-maplewood-mn-6bf40ad6.html
12.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"St. Paul, MN",The Current Studio,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2015/the-current-studio-st-paul-mn-3f5f9d3.html
13.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"Portland, OR ",Crystal Ballroom,Headline Show,Mansionair,,cr
14.10.2015,Early,Every Open Eye,,Every Open Eye,Endsession Hosted by 107.7 The End,,USA,"Seattle, WA ",Fremont Abbey Arts Center,Radio / TV
14.10.2015,Late,Every Open Eye,,Every Open Eye,,,USA,"Seattle, WA ",Paramount Theatre,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/paramount-theatre-seattle-wa-3f4559b.html
17.10.2015,Late,Every Open Eye,,Every Open Eye,,,USA,"Los Angeles, CA",Shrine Auditorium,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/shrine-auditorium-los-angeles-ca-bf4516a.html
17.10.2015,Early,Every Open Eye,,Every Open Eye,,,USA,"Los Angeles, CA",Watermarke Tower,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2015/watermarke-tower-los-angeles-ca-bb22982.html
18.10.2015,,Every Open Eye,,Every Open Eye,Treasure Island Music Festival 2015,,USA,"San Francisco, CA",Treasure Island,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/treasure-island-san-francisco-ca-3bf4489c.html
21.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"Salt Lake City, UT",Rockwell at The Complex,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/the-complex-rockwell-salt-lake-city-ut-53f5b365.html
22.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"Denver, CO",Fillmore Auditorium,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/fillmore-auditorium-denver-co-bf5a982.html
23.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"Kansas City, MO",Uptown Theater,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/uptown-theater-kansas-city-mo-1bf5a194.html
24.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"Chicago, IL ",Metro,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/metro-chicago-il-73f58275.html
26.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"Tulsa, OK",Cain's Ballroom,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/cains-ballroom-tulsa-ok-33f584f5.html
27.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"Nashville, TN",Marathon Music Works,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/marathon-music-works-nashville-tn-33f5ec89.html
28.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"Charlotte, NC",The Fillmore,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/the-fillmore-charlotte-nc-73f5f6e5.html
30.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"Lake Buena Vista, FL",House of Blues,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/house-of-blues-lake-buena-vista-fl-1bf5e594.html
31.10.2015,,Every Open Eye,,Every Open Eye,,,USA,"St. Petersburg, FL",Jannus Live,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/jannus-live-st-petersburg-fl-73f5e2b5.html
05.11.2015,,Every Open Eye,,Every Open Eye,,,USA,"Dallas, TX",The Bomb Factory,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/the-bomb-factory-dallas-tx-43f5c307.html
06.11.2015,,Every Open Eye,,Every Open Eye,Auditorium Shores,,USA,"Austin, TX",FunFunFun Festival 2015,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/auditorium-shores-austin-tx-3f539cf.html
10.11.2015,,Every Open Eye,,Every Open Eye,,,France,Paris,Le Trianon,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/le-trianon-paris-france-73f52279.html
12.11.2015,,Every Open Eye,,Every Open Eye,,,Germany,Hamburg,Docks,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/docks-hamburg-germany-bf51172.html
13.11.2015,,Every Open Eye,,Every Open Eye,,,Netherlands,Amsterdam,The Max at Melkweg,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/melkweg-the-max-amsterdam-netherlands-3bf50c3c.html
14.11.2015,,Every Open Eye,,Every Open Eye,,,Belgium,Brussels,Ancienne Belgique,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/ancienne-belgique-brussels-belgium-4bf57762.html
16.11.2015,,Every Open Eye,,Every Open Eye,,,UK,Brighton,Brighton Dome,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/brighton-dome-brighton-england-5bf57b98.html
17.11.2015,,Every Open Eye,,Every Open Eye,,,UK,Bristol,O2 Academy Bristol,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/o2-academy-bristol-bristol-england-23f570cf.html
19.11.2015,,Every Open Eye,,Every Open Eye,,,UK,Manchester,Albert Hall,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/albert-hall-manchester-england-4bf56796.html
20.11.2015,,Every Open Eye,,Every Open Eye,,,UK,Manchester,Albert Hall,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/albert-hall-manchester-england-2bf55c96.html
21.11.2015,,Every Open Eye,,Every Open Eye,,,UK,Newcastle upon Tyne,O2 Academy Newcastle,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/o2-academy-newcastle-newcastle-upon-tyne-england-4bf55bf2.html
23.11.2015,,Every Open Eye,,Every Open Eye,,,UK,Aberdeen,Music Hall,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/music-hall-aberdeen-scotland-1bf54934.html
24.11.2015,,Every Open Eye,,Every Open Eye,,,UK,Dundee,Fat Sam's,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2015/fat-sams-dundee-scotland-33f544dd.html
25.11.2015,,Every Open Eye,,Every Open Eye,,,UK,Birmingham,O2 Academy,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/o2-academy-birmingham-england-63f5422f.html
27.11.2015,,Every Open Eye,,Every Open Eye,,,UK,London,Alexandra Palace,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2015/alexandra-palace-london-england-5bf2af10.html
03.12.2015,,Every Open Eye,,Every Open Eye,Microsoft Theater,,USA,"Los Angeles, CA",Game Awards,Promo,,,https://www.setlist.fm/setlist/chvrches/2015/microsoft-theater-los-angeles-ca-2bf2e0fa.html
11.12.2015,,Every Open Eye,,Every Open Eye,Oracle Arena,,USA,"Oakland, CA",105 Not so Silent Night 2015,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2015/oracle-arena-oakland-ca-2bf2d836.html
13.12.2015,,Every Open Eye,,Every Open Eye,Mesa Amphitheatre,,USA,"Mesa, AZ",KDKB's Ugly Sweat Holiday Party 2015,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2015/mesa-amphitheatre-mesa-az-3bf2d0d8.html
14.12.2015,,Every Open Eye,,Every Open Eye,,,USA,"Los Angeles, CA",The Fonda Theatre,Headline Show,Baio,,https://www.setlist.fm/setlist/chvrches/2015/the-fonda-theatre-los-angeles-ca-bf23d12.html
15.12.2015,,Every Open Eye,,Every Open Eye,The Late Late Show with James Corden,,USA,"Los Angeles, CA",,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2015/the-late-late-show-with-james-corden-los-angeles-ca-53f22f09.html
17.12.2015,,Every Open Eye,,Every Open Eye,,,USA,"Austin, TX",Emo's,Headline Show,Night Drive,,https://www.setlist.fm/setlist/chvrches/2015/emos-austin-tx-5bf23778.html
18.12.2015,,Every Open Eye,,Every Open Eye,,,USA,"Houston, TX",Revention Music Center,Headline Show,Rober DeLong,,https://www.setlist.fm/setlist/chvrches/2015/revention-music-center-houston-tx-4bf227c2.html
30.12.2015,,Every Open Eye,,Every Open Eye,Donald E. Stephens Convention Center,,USA,"Rosemont, IL",Reaction New Year's Eve 2015,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2015/donald-e-stephens-convention-center-rosemont-il-53f27365.html
30.01.2016,,Every Open Eye,,Every Open Eye,The Meadow,,Singapore,Singapore,Laneway Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/the-meadow-singapore-singapore-bf3dd66.html
01.02.2016,,Every Open Eye,,Every Open Eye,Silo Park,,New Zealand,Auckland,Laneway Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/silo-park-auckland-new-zealand-1bf3d514.html
04.02.2016,,Every Open Eye,,Every Open Eye,,,Australia,Sydney,Enmore Theatre,Headline Show,East India Youth,,https://www.setlist.fm/setlist/chvrches/2016/enmore-theatre-sydney-australia-bf3c18a.html
05.02.2016,,Every Open Eye,,Every Open Eye,Harts Mill,,Australia,Adelaide,Laneway Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/harts-mill-adelaide-australia-23f33c6b.html
06.02.2016,,Every Open Eye,,Every Open Eye,Brisbane Showgrounds,,Australia,Brisbane,Laneway Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/brisbane-showgrounds-brisbane-australia-6bf33aa6.html
07.02.2016,,Every Open Eye,,Every Open Eye,Sydney College of the Arts,,Australia,Sydney,Laneway Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/sydney-college-of-the-arts-sydney-australia-23f33487.html
09.02.2016,,Every Open Eye,,Every Open Eye,,,Australia,Melbourne,Forum Theatre,Headline Show,East India Youth,,https://www.setlist.fm/setlist/chvrches/2016/forum-theatre-melbourne-australia-3bf3287c.html
